text,label,label_text,clean_text
Please check to see if the band transfer I made a while ago from my UK account has safely arrived.,5,balance_not_updated_after_bank_transfer,please check see band transfer make ago uk account safely arrive
Where is the transfer to my account?,5,balance_not_updated_after_bank_transfer,transfer account
"I made a bank transfer earlier from my UK account.  I don't see it yet, can you check the status?",5,balance_not_updated_after_bank_transfer,make bank transfer early uk account not see yet check status
Why isn't my balance reflecting a transfer I did?,5,balance_not_updated_after_bank_transfer,not balance reflect transfer
"I made a bank transfer from my UK account today, but it's not showing.  Can you check status?",5,balance_not_updated_after_bank_transfer,make bank transfer uk account today show check status
How long do I need to wait to see an update after I make a bank transfer?,5,balance_not_updated_after_bank_transfer,long need wait see update make bank transfer
Why isn't my balance updating?  I did a bank transfer and it isn't current.,5,balance_not_updated_after_bank_transfer,not balance update bank transfer not current
"Hello, can you please inform me about international transfers? I am expecting a transfer I made from France two days ago and would like to know when it will arrive.",5,balance_not_updated_after_bank_transfer,hello please inform international transfer expect transfer make france two day ago would like know arrive
I added money through a bank transfer and it is not showing in my balance.,5,balance_not_updated_after_bank_transfer,add money bank transfer show balance
when will the balance on my account change form a transfer,5,balance_not_updated_after_bank_transfer,balance account change form transfer
What is the time frame that transfers normally take from a UK account? I just completed a transfer and nothing shows up. I need to know if everything is alright.,5,balance_not_updated_after_bank_transfer,time frame transfer normally take uk account complete transfer nothing show need know everything alright
I have transferred some money but the balance hasn't changed,5,balance_not_updated_after_bank_transfer,transfer money balance not change
The balance does not appear to have updated.,5,balance_not_updated_after_bank_transfer,balance appear update
Why hasn't my account updated to reflect my current balance?,5,balance_not_updated_after_bank_transfer,not account update reflect current balance
Where is the transfer that I did?,5,balance_not_updated_after_bank_transfer,transfer
After transfering some money my balance hasn't changed.,5,balance_not_updated_after_bank_transfer,transfer money balance not change
"How long does a transfer from a UK account take? I just made one and it doesn't seem to be working, wondering if everything is okay",5,balance_not_updated_after_bank_transfer,long transfer uk account take make one not seem work wonder everything okay
The transfer on my account is not showing up.,5,balance_not_updated_after_bank_transfer,transfer account show
When will my transfer come through?,5,balance_not_updated_after_bank_transfer,transfer come
I haven't yet received money that I transferred,5,balance_not_updated_after_bank_transfer,not yet receive money transfer
"How long do transfers from a UK bank account usually take for you? I just made a transfer and I'm not seeing anything, wondering if it worked",5,balance_not_updated_after_bank_transfer,long transfer uk bank account usually take make transfer see anything wonder work
How long does a bank transfer take to show up in available funds?,5,balance_not_updated_after_bank_transfer,long bank transfer take show available fund
The balance has not been updated.,5,balance_not_updated_after_bank_transfer,balance update
"Although I transferred some money, it has not as of yet, arrived.",5,balance_not_updated_after_bank_transfer,although transfer money yet arrive
I am wondering if International Transfers take longer. I a made a transfer from France two days ago and believed it would be here already. Please let me know when I will get it!,5,balance_not_updated_after_bank_transfer,wonder international transfer take long make transfer france two day ago believe would already please let know get
I don't see any change in my balance.,5,balance_not_updated_after_bank_transfer,not see change balance
"I just transferred some money into my account and do not see it updated yet, can you assist?",5,balance_not_updated_after_bank_transfer,transfer money account see update yet assist
I can still see money in my account after making a payment,5,balance_not_updated_after_bank_transfer,still see money account make payment
I need to know if everything is okay here. After making a transfer from a UK account it doesn't show up. How long does this normally take to process?,5,balance_not_updated_after_bank_transfer,need know everything okay make transfer uk account not show long normally take process
I made a bank transfer but it doesn't seem to have gone through?,5,balance_not_updated_after_bank_transfer,make bank transfer not seem go
How long does it typically take to make a transfer from a UK bank? I just made one and it hasn't shown up in my account yet.,5,balance_not_updated_after_bank_transfer,long typically take make transfer uk bank make one not show account yet
"Hi. A couple hours ago I make a transfer from my UK bank account, but it hasn't shown up. Please, would you see what the delay is?",5,balance_not_updated_after_bank_transfer,hi couple hour ago make transfer uk bank account not show please would see delay
Why hasn't my money transfer showed up yet?,5,balance_not_updated_after_bank_transfer,not money transfer show yet
My transfer to my account is missing.,5,balance_not_updated_after_bank_transfer,transfer account miss
MY transfer has still not appeared.,5,balance_not_updated_after_bank_transfer,transfer still appear
Why is  my balance not updated?,5,balance_not_updated_after_bank_transfer,balance update
I'm wondering how long it takes for my money to get to me after a bank transfer.,5,balance_not_updated_after_bank_transfer,wonder long take money get bank transfer
"Hi. About two hours ago I made a transfer from my bank which is in the UK, but I don't see it yet! Would you check what's going on with it, please?",5,balance_not_updated_after_bank_transfer,hi two hour ago make transfer bank uk not see yet would check go please
When does a UK transfer show up?,5,balance_not_updated_after_bank_transfer,uk transfer show
I do not see the money I transferred into this account,5,balance_not_updated_after_bank_transfer,see money transfer account
How long before transferred money shows up?,5,balance_not_updated_after_bank_transfer,long transfer money show
How long do transfers take to go though,5,balance_not_updated_after_bank_transfer,long transfer take go though
"Can you tell me how long it would take, to make a transfer from France? I made one 2 days ago and its not there yet.",5,balance_not_updated_after_bank_transfer,tell long would take make transfer france make one day ago yet
I made a transfer from France a couple days ago and don't see the transaction yet. How long does an international transfer take?,5,balance_not_updated_after_bank_transfer,make transfer france couple day ago not see transaction yet long international transfer take
"Transferred to account is not successful, help please?",5,balance_not_updated_after_bank_transfer,transfer account successful help please
My transfer is pending too long.,5,balance_not_updated_after_bank_transfer,transfer pende long
Why isn't the transferred money there?,5,balance_not_updated_after_bank_transfer,not transfer money
"How long does an international transfer take? I made the transfer from France 2 days ago, but it is not showing up in my bank yet.",5,balance_not_updated_after_bank_transfer,long international transfer take make transfer france day ago show bank yet
My account balance has not updated to reflect my recent transfer.,5,balance_not_updated_after_bank_transfer,account balance update reflect recent transfer
Why hasn't the money I transferred into my account shown up yet?,5,balance_not_updated_after_bank_transfer,not money transfer account show yet
"Bank transfer to account did not show up, please help?",5,balance_not_updated_after_bank_transfer,bank transfer account show please help
How long does it take for money to transfer?,5,balance_not_updated_after_bank_transfer,long take money transfer
Where's the money I transferred into my account?,5,balance_not_updated_after_bank_transfer,money transfer account
Why am I still waiting for a transfer?,5,balance_not_updated_after_bank_transfer,still wait transfer
Why is it taking so long to update my balance transfer?,5,balance_not_updated_after_bank_transfer,take long update balance transfer
I transferred some money but it hasn't arrived yet,5,balance_not_updated_after_bank_transfer,transfer money not arrive yet
I made a transfer a couple hours ago but my balance has not been updated. Why is this? Shouldnt this be instant?,5,balance_not_updated_after_bank_transfer,make transfer couple hour ago balance update not instant
I made a transfer from my UK account a couple of hours ago.  Could you please make sure everything went alright.,5,balance_not_updated_after_bank_transfer,make transfer uk account couple hour ago could please make sure everything go alright
Where is the transfer to my account that I made?,5,balance_not_updated_after_bank_transfer,transfer account make
I've made a bank transfer but the money doesn't seem to be in my account.,5,balance_not_updated_after_bank_transfer,make bank transfer money not seem account
I can't see a transfer to my account I made.,5,balance_not_updated_after_bank_transfer,can not see transfer account make
what amount of time does it take for a transfer to reflect and be available,5,balance_not_updated_after_bank_transfer,amount time take transfer reflect available
"When is my balance going to update, I just transferred some money",5,balance_not_updated_after_bank_transfer,balance go update transfer money
When will the money from my bank transfer be available?,5,balance_not_updated_after_bank_transfer,money bank transfer available
I transferred some money but the balance stayed the same.,5,balance_not_updated_after_bank_transfer,transfer money balance stay
Good afternoon. I made a transfer from my UK bank account.  I haven't seen anything on the account in the pass few hours. Please check the account to make sure everything is fine.,5,balance_not_updated_after_bank_transfer,good afternoon make transfer uk bank account not see anything account pass hour please check account make sure everything fine
I did a bank transfer and my balance isn't current.,5,balance_not_updated_after_bank_transfer,bank transfer balance not current
I want to be sure that everything is okay here. I just made a transfer from a UK account and it is still not showing up. How long does this typically take?,5,balance_not_updated_after_bank_transfer,want sure everything okay make transfer uk account still show long typically take
I recently transferred money to my account when will it show up?,5,balance_not_updated_after_bank_transfer,recently transfer money account show
I transferred money but the balance hasn't changed.,5,balance_not_updated_after_bank_transfer,transfer money balance not change
"How long do tranfers from a UK account usuallt take for you? I just made a transfer and nothing shows up, so just wondering if things went ok",5,balance_not_updated_after_bank_transfer,long tranfer uk account usuallt take make transfer nothing show wonder thing go ok
Why is my transfer not showing,5,balance_not_updated_after_bank_transfer,transfer show
Why didn't the money I transferred into my account get added to my balance?,5,balance_not_updated_after_bank_transfer,not money transfer account get add balance
Help me find the transfer that I did.,5,balance_not_updated_after_bank_transfer,help find transfer
"I recently transferred some cash, but the balance has not changed.",5,balance_not_updated_after_bank_transfer,recently transfer cash balance change
What's the normal time frame for a transfer from a UK account? After just making a transfer it doesn't appear at all. I need to know if things went okay.,5,balance_not_updated_after_bank_transfer,normal time frame transfer uk account make transfer not appear need know thing go okay
Can you see my new balance yet?,5,balance_not_updated_after_bank_transfer,see new balance yet
How long does it take for money to transfer as my balance hasn't been updated,5,balance_not_updated_after_bank_transfer,long take money transfer balance not update
How long do I have to wait for my bank transfer to appear in my account?,5,balance_not_updated_after_bank_transfer,long wait bank transfer appear account
How long does a transfer from the United Kingdom take? I haven't seen it show up yet in my bank account and want to make sure I get the transfer.,5,balance_not_updated_after_bank_transfer,long transfer united kingdom take not see show yet bank account want make sure get transfer
Are bank transfers immediate?,5,balance_not_updated_after_bank_transfer,bank transfer immediate
I transferred money to my account but it is not showing.,5,balance_not_updated_after_bank_transfer,transfer money account show
What happened to the transfer I did?,5,balance_not_updated_after_bank_transfer,happen transfer
I transferred some money a couple days ago but haven't received it yet. How long should I expect to wait?,5,balance_not_updated_after_bank_transfer,transfer money couple day ago not receive yet long expect wait
How long does it take for money to reach my account?,5,balance_not_updated_after_bank_transfer,long take money reach account
"I did a transfer to my account, but it hasn't shown up",5,balance_not_updated_after_bank_transfer,transfer account not show
My account isn't showing a transfer I made.,5,balance_not_updated_after_bank_transfer,account not show transfer make
The funds I transferred are not in my account,5,balance_not_updated_after_bank_transfer,fund transfer account
How long do bank transfers usually take?,5,balance_not_updated_after_bank_transfer,long bank transfer usually take
Hello I have a UK account.  Can you please check if everything is alright with it?  I made a transfer a couple hours ago but it doesn't show up yet.,5,balance_not_updated_after_bank_transfer,hello uk account please check everything alright make transfer couple hour ago not show yet
How long does a transfer from the UK account usually take? After completing the transfer it is not showing up. I need to know that everything I actually went okay.,5,balance_not_updated_after_bank_transfer,long transfer uk account usually take complete transfer show need know everything actually go okay
Can you tell me why the transfer isn't showing up on my account?,5,balance_not_updated_after_bank_transfer,tell transfer not show account
Balance is not up to date.,5,balance_not_updated_after_bank_transfer,balance date
my transfer isn't there,5,balance_not_updated_after_bank_transfer,transfer not
I made a bank transfer and the balance hasn't updated yet.,5,balance_not_updated_after_bank_transfer,make bank transfer balance not update yet
Why wasn't my bank balance updated?,5,balance_not_updated_after_bank_transfer,not bank balance update
How long do I have to wait until the transferred money shows up?,5,balance_not_updated_after_bank_transfer,long wait transfer money show
A few hours ago I made a bank transfer from my UK account but I don't see that it has arrived.   Can you check and see if all is ok please?,5,balance_not_updated_after_bank_transfer,hour ago make bank transfer uk account not see arrive check see ok please
I can't see the transfer that I put in.,5,balance_not_updated_after_bank_transfer,can not see transfer put
When will my transfer process?,5,balance_not_updated_after_bank_transfer,transfer process
"Is something wrong with my account, my balance didn't change after I transferred some money",5,balance_not_updated_after_bank_transfer,something wrong account balance not change transfer money
"It has been a couple of hours but I do not see my balance updated, can you help?",5,balance_not_updated_after_bank_transfer,couple hour see balance update help
What is the amount of time transfers usually take from the UK? I had just completed a transfer and nothing seems to be showing up so I need to be sure things are alright.,5,balance_not_updated_after_bank_transfer,amount time transfer usually take uk complete transfer nothing seem show need sure thing alright
I looked on the app and it says I withdrew cash.  I didn't!,20,cash_withdrawal_not_recognised,look app say withdraw cash not
I didn't withdraw the amount of cash that is showing up in the app.,20,cash_withdrawal_not_recognised,not withdraw amount cash show app
"I saw on the app that a cash withdrawal was completed on my account; however, I did not complete it.",20,cash_withdrawal_not_recognised,see app cash withdrawal complete account however complete
I got a notice from my app that I withdrew cash but I don't remember doing so. How do I fix this?,20,cash_withdrawal_not_recognised,get notice app withdraw cash not remember fix
"Someone has a copy of my card !! I definitely still have it here but someone just made a 500£ cash withdrawal, HELP!",20,cash_withdrawal_not_recognised,someone copy card definitely still someone make cash withdrawal help
Why do I see a random withdrawal in my app?,20,cash_withdrawal_not_recognised,see random withdrawal app
"Hello, Please look into this matter urgently. As i have lost my wallet and i can see one withdrawal, now i do not want to loose more money.",20,cash_withdrawal_not_recognised,hello please look matter urgently lose wallet see one withdrawal want loose money
"Someone has a copy of my card. I have my card with me, but someone just made a 500£ cash withdrawal. Help me.",20,cash_withdrawal_not_recognised,someone copy card card someone make cash withdrawal help
There is a withdrawal on my account that I don't remember initiating.,20,cash_withdrawal_not_recognised,withdrawal account not remember initiate
"I got a message saying I made a withdrawal from the bank machine, but I did not.",20,cash_withdrawal_not_recognised,get message say make withdrawal bank machine
"Someone has copied my card. I have my card with me, but someone just made a 500£ cash withdrawal. Please help now.",20,cash_withdrawal_not_recognised,someone copy card card someone make cash withdrawal please help
"help, I see money missing I didn't take out.",20,cash_withdrawal_not_recognised,help see money miss not take
My wallet was taken and I see that someone is using my card!   Please help me!,20,cash_withdrawal_not_recognised,wallet take see someone use card please help
I see cash withdrawal activity in the app that is not mine.,20,cash_withdrawal_not_recognised,see cash withdrawal activity app mine
There is a withdrawal on my account I didn't make.,20,cash_withdrawal_not_recognised,withdrawal account not make
"A 500 pound cash withdrawal was just made from my account, but I didn't make it. I am pretty sure my card has been compromised - can you help me?",20,cash_withdrawal_not_recognised,pound cash withdrawal make account not make pretty sure card compromise help
I just lost my wallet and I think someone is using my card to withdraw my money. Can you please cancel or freeze my card?!!,20,cash_withdrawal_not_recognised,lose wallet think someone use card withdraw money please cancel freeze card
The app is showing a cash withdrawal that I didn't make.,20,cash_withdrawal_not_recognised,app show cash withdrawal not make
What is this witdrawal,20,cash_withdrawal_not_recognised,witdrawal
There's a cash withdrawal I didn't make,20,cash_withdrawal_not_recognised,cash withdrawal not make
I think someone stole money from my card,20,cash_withdrawal_not_recognised,think someone steal money card
I have a cash withdrawal on my statement that I am unsure of.,20,cash_withdrawal_not_recognised,cash withdrawal statement unsure
The app says I got cash from an ATM but I didn't,20,cash_withdrawal_not_recognised,app say get cash atm not
I see money go out that I didn't withdraw.,20,cash_withdrawal_not_recognised,see money go not withdraw
I lost my wallet and I think someone is withdrawing cash with my card. Please help. It is urgent.,20,cash_withdrawal_not_recognised,lose wallet think someone withdraw cash card please help urgent
Somebody stole my wallet and is using my card! Can you do something so they can't keep taking my money?,20,cash_withdrawal_not_recognised,somebody steal wallet use card something can not keep take money
"Help! I think someone has a copy of my card - I still have my card, but a five hundred pound cash withdrawal that I didn't authorize is shown on my account.",20,cash_withdrawal_not_recognised,help think someone copy card still card five hundred pound cash withdrawal not authorize show account
I believe my card has been compromised as there's a cash withdrawal I don't recognize.,20,cash_withdrawal_not_recognised,believe card compromise cash withdrawal not recognize
I was checking my account when I saw a $500 cash withdraw that I know I didn't do.  I have my card so I don't understand how this happened.  Please help me.,20,cash_withdrawal_not_recognised,check account see cash withdraw know not card not understand happen please help
"Hi, Could you please help me as someone has stolen my wallet few hours ago. And a withdrawal is made, please help immediately. As i don't want to suffer more.",20,cash_withdrawal_not_recognised,hi could please help someone steal wallet hour ago withdrawal make please help immediately not want suffer
What should I do if I see an unauthorized withdrawal on my statement?,20,cash_withdrawal_not_recognised,see unauthorized withdrawal statement
"A WD was just made on my account, but it was not me and I still have my card.  What to do?",20,cash_withdrawal_not_recognised,wd make account still card
Why is there extra cash in my account?,20,cash_withdrawal_not_recognised,extra cash account
What is this cash withdrawal I don't recognize?,20,cash_withdrawal_not_recognised,cash withdrawal not recognize
I believe my card has been compromised as there are funds showing that I did not receive.,20,cash_withdrawal_not_recognised,believe card compromise fund show receive
THere is some cash that is showing up on my app.,20,cash_withdrawal_not_recognised,cash show app
My wallet was just stolen and I see my account already has a withdrawal. Can you please help me.,20,cash_withdrawal_not_recognised,wallet steal see account already withdrawal please help
Somebody made a withdrawal from my account for 500. I have my card so how can this be? Does somebody have a duplicate card or something? Help please.,20,cash_withdrawal_not_recognised,somebody make withdrawal account card somebody duplicate card something help please
There is a cash withdrawal from an ATM listed but I don't remember making this withdrawal.,20,cash_withdrawal_not_recognised,cash withdrawal atm list not remember make withdrawal
I saw there is a cash withdrawal from my account via the app which I did not complete.,20,cash_withdrawal_not_recognised,see cash withdrawal account via app complete
The app says I made a cash withdrawal even though I didn't.,20,cash_withdrawal_not_recognised,app say make cash withdrawal even though not
What is this cash withdrawal on my statement?,20,cash_withdrawal_not_recognised,cash withdrawal statement
My app shows cash I didn't get.,20,cash_withdrawal_not_recognised,app show cash not get
I see non-received cash in my app.,20,cash_withdrawal_not_recognised,see nonreceive cash app
The app is saying I made a withdrawl but I didn't.,20,cash_withdrawal_not_recognised,app say make withdrawl not
I see cash in my app but I did not get it.,20,cash_withdrawal_not_recognised,see cash app get
My app statement shows I took out cash from an ATM but I did not. What can I do?,20,cash_withdrawal_not_recognised,app statement show take cash atm
I think someone may have cloned my card or something.  My card isn't lost but I just saw a charge of $500 cash withdraw.  Can you help me?,20,cash_withdrawal_not_recognised,think someone may clone card something card not lose see charge cash withdraw help
My card shows a cash withdrawal I don't recognize.,20,cash_withdrawal_not_recognised,card show cash withdrawal not recognize
I got a strange cash withdrawal in my statement,20,cash_withdrawal_not_recognised,get strange cash withdrawal statement
Help! I just realised someone has apparently withdrawn money using my card! It's from some odd remote town where I definitely haven't been. Please freeze it immediately!,20,cash_withdrawal_not_recognised,help realise someone apparently withdraw money use card odd remote town definitely not please freeze immediately
My app is showing a cash balance that I did not receive.,20,cash_withdrawal_not_recognised,app show cash balance receive
Help!  The app has an ATM withdrawl that I didn't make.,20,cash_withdrawal_not_recognised,help app atm withdrawl not make
"I am seeing in the app, some cash witdhrawals that I did not authorize.",20,cash_withdrawal_not_recognised,see app cash witdhrawal authorize
Some cash shows up on my app.,20,cash_withdrawal_not_recognised,cash show app
"I am seeing unathorized transactions in the app, on my account.",20,cash_withdrawal_not_recognised,see unathorize transaction app account
I AM MISSING CASH FROM MY BANK ACCOUNT ACCORDING TO MY APP,20,cash_withdrawal_not_recognised,miss cash bank account accord app
There are funds in my app that I did not receive.,20,cash_withdrawal_not_recognised,fund app receive
A cash withdrawal has been done that I didn't do.,20,cash_withdrawal_not_recognised,cash withdrawal do not
I do not know what this cash withdrawal is,20,cash_withdrawal_not_recognised,know cash withdrawal
There is unexpected money in my account.,20,cash_withdrawal_not_recognised,unexpected money account
I see a cash withdrawal in the app that I did not do.,20,cash_withdrawal_not_recognised,see cash withdrawal app
Someone stole my wallet a couple of hours ago now and they have taken money from my account. Is there any way that you can help so I won't lose any more of my money.,20,cash_withdrawal_not_recognised,someone steal wallet couple hour ago take money account way help will not lose money
"Hi, It's urgent, please freeze my card. As someone has withdrawn money using my card in odd remote town. Since i have not done this withdrawal. Do it fast.",20,cash_withdrawal_not_recognised,hi urgent please freeze card someone withdraw money use card odd remote town since do withdrawal fast
The app says that I got cash in an ATM and I didn't,20,cash_withdrawal_not_recognised,app say get cash atm not
Please help me figure out the reason for the odd withdrawal amount from my account?,20,cash_withdrawal_not_recognised,please help figure reason odd withdrawal amount account
What do I do if I do not recognise a cash withdrawal?,20,cash_withdrawal_not_recognised,recognise cash withdrawal
I hope you can help me. Someone has stolen my wallet and now I have noticed that they have been taking money from my account.,20,cash_withdrawal_not_recognised,hope help someone steal wallet notice take money account
"There was money taken out of my account, and I'm pretty sure I didn't do it.",20,cash_withdrawal_not_recognised,money take account pretty sure not
I was the victim of someone stealing my wallet.  My card is being used and it isn't me.  What should I do?,20,cash_withdrawal_not_recognised,victim someone steal wallet card use not
I think there's been an unauthorized cash withdrawal from my account.,20,cash_withdrawal_not_recognised,think unauthorized cash withdrawal account
What do I do if I see a cash withdrawal on my account that I don't remember making?,20,cash_withdrawal_not_recognised,see cash withdrawal account not remember make
I am seeing inside the App a some cash withdrawal that is not mine,20,cash_withdrawal_not_recognised,see inside app cash withdrawal mine
My app shows a money withdrawal that I did not do.,20,cash_withdrawal_not_recognised,app show money withdrawal
"I was trying to use my card and it was declined, when I tried to find out what happened I found cash withdraw for $500 that I didn't do.  Can you please help figure this out?",20,cash_withdrawal_not_recognised,try use card decline try find happen find cash withdraw not please help figure
I believe my card has been compromised because of a strange withdrawal,20,cash_withdrawal_not_recognised,believe card compromise strange withdrawal
There is money missing from my account.,20,cash_withdrawal_not_recognised,money miss account
"According to the app, I got cash from an ATM but I haven't made any transactions.",20,cash_withdrawal_not_recognised,accord app get cash atm not make transaction
It is urgency. Please freeze my card now. As someone in some odd remote town has withdrawn some money by using my card. As i did not withdraw any money.,20,cash_withdrawal_not_recognised,urgency please freeze card someone odd remote town withdraw money use card withdraw money
I am confused why there is cash I did not accept in my account,20,cash_withdrawal_not_recognised,confused cash accept account
I hope you can help me. My account has been compromised from a different town that I haven't been to. Can you please place a hold on my account until I can make it to the bank?,20,cash_withdrawal_not_recognised,hope help account compromise different town not please place hold account make bank
There is a cash withdrawal in my account that isn't mine.,20,cash_withdrawal_not_recognised,cash withdrawal account not mine
There is a cash withdrawal on my statement that I did not make,20,cash_withdrawal_not_recognised,cash withdrawal statement make
I am seeing in the App a some cash withdrawal that does not belong to me,20,cash_withdrawal_not_recognised,see app cash withdrawal belong
"My bank app said that I got cash from an ATM, but that's a mistake.",20,cash_withdrawal_not_recognised,bank app say get cash atm mistake
"In the app, I see a withdrawal I didn't make.",20,cash_withdrawal_not_recognised,app see withdrawal not make
"There are incorrect charges on my account, there was a WD that was made by someone else.  I still have my card though.",20,cash_withdrawal_not_recognised,incorrect charge account wd make someone else still card though
I did not get the cash that is showing up in my app.,20,cash_withdrawal_not_recognised,get cash show app
"Someone withdrew money from my account, and it wasn't me.",20,cash_withdrawal_not_recognised,someone withdraw money account not
there is money in my account that i didnt put there,20,cash_withdrawal_not_recognised,money account not put
Somebody is taking money out of my account without my approval in another town separate from me. Please place a freeze on my account until I can make it to the bank.,20,cash_withdrawal_not_recognised,somebody take money account without approval another town separate please place freeze account make bank
My app says I withdraw money from my account from an ATM.,20,cash_withdrawal_not_recognised,app say withdraw money account atm
Can you tell me what the cash withdrawal is in my statement?,20,cash_withdrawal_not_recognised,tell cash withdrawal statement
My identity has been stolen. I still have my physical card but there are charges I didn't make on my account. How do I cancel this card or dispute the charges?,20,cash_withdrawal_not_recognised,identity steal still physical card charge not make account cancel card dispute charge
"There was just a withdrawal but it wasn't me, I've never even visited the town where the withdrawal happened.",20,cash_withdrawal_not_recognised,withdrawal not never even visit town withdrawal happen
"I am using the app, and I see cash withdrawals that I did not authorize.",20,cash_withdrawal_not_recognised,use app see cash withdrawal authorize
I did not make a cash withdrawal that is on my statement,20,cash_withdrawal_not_recognised,make cash withdrawal statement
The app shows a withdrawal that I did not make or authorize.,20,cash_withdrawal_not_recognised,app show withdrawal make authorize
"Money was taken out without my consent,",20,cash_withdrawal_not_recognised,money take without consent
I don't recognize this withdrawal on my statement,20,cash_withdrawal_not_recognised,not recognize withdrawal statement
How do I report a cash withdrawal that wasn't me?,20,cash_withdrawal_not_recognised,report cash withdrawal not
Why is there some cash that I did not deposit in my account?,20,cash_withdrawal_not_recognised,cash deposit account
There's an unauthorized cash withdraw,20,cash_withdrawal_not_recognised,unauthorized cash withdraw
Help!  The app says I took out cash but I didn't!,20,cash_withdrawal_not_recognised,help app say take cash not
"Hello, Just now i got to know withdrawal of money from of my account. As someone used my card to withdraw amount in any odd remote area. Since i have not been in that area, please freeze my card immediately.",20,cash_withdrawal_not_recognised,hello get know withdrawal money account someone use card withdraw amount odd remote area since area please freeze card immediately
There has a recent suspicious withdrawal on my bank account. Is it possible to freeze my card?,20,cash_withdrawal_not_recognised,recent suspicious withdrawal bank account possible freeze card
There's a cash withdrawal that  didn't make that is showing up.,20,cash_withdrawal_not_recognised,cash withdrawal not make show
I see an unauthorized withdraw.,20,cash_withdrawal_not_recognised,see unauthorized withdraw
I am seeing in the App a some cash withdrawal that I did not do,20,cash_withdrawal_not_recognised,see app cash withdrawal
I think somebody made an unauthorized copy of my card.  My account has a cash withdrawal for 500£ that I did not make.  Please help.,20,cash_withdrawal_not_recognised,think somebody make unauthorized copy card account cash withdrawal make please help
My account shows that I made a cash withdrawal but I cannot remember doing so!,20,cash_withdrawal_not_recognised,account show make cash withdrawal remember
"Someone is using my card to purchase flights to New York it's not me because I'm not going to New York, please can you cancel the card and refund the money?",20,cash_withdrawal_not_recognised,someone use card purchase flight new york go new york please cancel card refund money
I noticed that there is a withdrawal in the app that is not mine.,20,cash_withdrawal_not_recognised,notice withdrawal app mine
"Some cash was withdrawn in the app, but I did not do it.",20,cash_withdrawal_not_recognised,cash withdraw app
My wallet got stolen a couple hours ago and now I've seen there already is a withdrawal. Help this is absolutely urgent I don't want to loose more money,20,cash_withdrawal_not_recognised,wallet get steal couple hour ago see already withdrawal help absolutely urgent not want loose money
A withdrawal is showing that I don't recognize,20,cash_withdrawal_not_recognised,withdrawal show not recognize
There's a cash withdrawal I am certain I did not make,20,cash_withdrawal_not_recognised,cash withdrawal certain make
What is this withdrawal as I do not remember making it.,20,cash_withdrawal_not_recognised,withdrawal remember make
I have my card here with me and someone has just made a withdrawal for 500. Please help!,20,cash_withdrawal_not_recognised,card someone make withdrawal please help
I have a cash withdrawal that I do not recognise.,20,cash_withdrawal_not_recognised,cash withdrawal recognise
Someone else used my card to withdraw cash from an ATM,20,cash_withdrawal_not_recognised,someone else use card withdraw cash atm
Some cash has been withdrawn but I didn't do it.,20,cash_withdrawal_not_recognised,cash withdraw not
I want my card frozen right away. Money was taken out in an odd location I have never heard of.,20,cash_withdrawal_not_recognised,want card freeze right away money take odd location never hear
I need my card frozen cause it was used without my consent to take money out. It was in an odd place.,20,cash_withdrawal_not_recognised,need card frozen cause use without consent take money odd place
There's a $200 withdrawal on my statement that seems fishy to me.,20,cash_withdrawal_not_recognised,withdrawal statement seem fishy
There's a cash withdrawal on my account that I didn't make,20,cash_withdrawal_not_recognised,cash withdrawal account not make
Why is there a cash withdrawal I didn't make?,20,cash_withdrawal_not_recognised,cash withdrawal not make
The app says I made a cash withdrawal that I didn't make,20,cash_withdrawal_not_recognised,app say make cash withdrawal not make
Help! I think someone has made a cash withdrawal with my card!,20,cash_withdrawal_not_recognised,help think someone make cash withdrawal card
What do I do when a charge has been made that I did not make?,20,cash_withdrawal_not_recognised,charge make make
I need your help immediately.  There is a 500£ cash withdrawal that I know nothing about.  I think my account has become compromised.,20,cash_withdrawal_not_recognised,need help immediately cash withdrawal know nothing think account become compromise
Can you tell me what this cash withdrawal is?,20,cash_withdrawal_not_recognised,tell cash withdrawal
How can I verify if a cash withdrawal was made from my account? I still have my card with me but I did not authorize the withdrawal that just occurred.,20,cash_withdrawal_not_recognised,verify cash withdrawal make account still card authorize withdrawal occur
"I think someone might have a copy of my card because a 500 dollar withdrawal was made, and it wasn't me. Can you please help?",20,cash_withdrawal_not_recognised,think someone might copy card dollar withdrawal make not please help
"Someone has access to my card info.  I still have the card, but someone just withdrew cash.  How do I get this corrected/stopped?!",20,cash_withdrawal_not_recognised,someone access card info still card someone withdraw cash get correctedstoppe
Why is my app showing me taking money that I did not take out?,20,cash_withdrawal_not_recognised,app show take money take
"I see in the app some cash was withdrawn, but it's not mine.",20,cash_withdrawal_not_recognised,see app cash withdraw mine
There is a withdrawal in my account I didn't make.,20,cash_withdrawal_not_recognised,withdrawal account not make
What is the strange cash withdrawal on my statement?,20,cash_withdrawal_not_recognised,strange cash withdrawal statement
Why would the app show a withdrawal that I did not make?,20,cash_withdrawal_not_recognised,would app show withdrawal make
I have a cash withdrawal in my statement. Why is that?,20,cash_withdrawal_not_recognised,cash withdrawal statement
i didnt put that money in my account,20,cash_withdrawal_not_recognised,not put money account
Some cash withdrawal that I didn't make showed up in the app.,20,cash_withdrawal_not_recognised,cash withdrawal not make show app
There is a cash withdrawl I don't remember.,20,cash_withdrawal_not_recognised,cash withdrawl not remember
